repository,pr_number,title,state,merged_at,created_at,closed_at,author,url,additions,deletions,changed_files
public-apis/public-apis,4373,Add WeatherAPI to Weather section,closed,,2025-06-08T20:32:06Z,2025-06-08T20:36:23Z,Barbosa2912,https://github.com/public-apis/public-apis/pull/4373,,,
public-apis/public-apis,4364,Add test for error_message with ten thousand line number,closed,,2025-06-02T13:15:16Z,2025-06-03T13:33:32Z,Code-Shaks,https://github.com/public-apis/public-apis/pull/4364,,,
public-apis/public-apis,4361,fix: typo in aviationstack url,closed,,2025-05-31T14:41:20Z,2025-05-31T14:43:47Z,mishootka,https://github.com/public-apis/public-apis/pull/4361,,,
public-apis/public-apis,4343,Testing pull request,closed,,2025-05-21T01:40:57Z,2025-05-21T01:42:25Z,guireiiss,https://github.com/public-apis/public-apis/pull/4343,,,
public-apis/public-apis,4339,Update README.md,closed,,2025-05-20T17:09:49Z,2025-05-20T17:31:02Z,Anand-115,https://github.com/public-apis/public-apis/pull/4339,,,
public-apis/public-apis,4340,readme and format.py,closed,,2025-05-20T17:25:46Z,2025-05-20T17:30:48Z,Anand-115,https://github.com/public-apis/public-apis/pull/4340,,,
public-apis/public-apis,3359,Added tenor gif api,closed,,2022-11-25T07:25:26Z,2025-05-20T09:59:36Z,Chamepp,https://github.com/public-apis/public-apis/pull/3359,,,
public-apis/public-apis,4322,Ergast-f1 deprecated! Works as Jolpica-f1.,closed,,2025-05-18T18:02:30Z,2025-05-18T18:03:36Z,anilyavas,https://github.com/public-apis/public-apis/pull/4322,,,
public-apis/public-apis,4321,"Ergast-f1 is deprecated after 2025 season, it now works from jolpica-f1",closed,,2025-05-18T17:54:22Z,2025-05-18T18:00:56Z,anilyavas,https://github.com/public-apis/public-apis/pull/4321,,,
public-apis/public-apis,4286,parth added message,closed,,2025-05-17T23:52:27Z,2025-05-18T00:03:13Z,PARTHASAI3801,https://github.com/public-apis/public-apis/pull/4286,,,
public-apis/public-apis,3653,Add Epic Games Store Data API to Games and Comics,closed,,2023-10-01T16:36:32Z,2025-05-16T15:53:08Z,nick-Sutton,https://github.com/public-apis/public-apis/pull/3653,,,
public-apis/public-apis,4281,Add AutoML API to Machine Learning,closed,,2025-05-13T10:11:19Z,2025-05-15T05:54:58Z,zpzzz618,https://github.com/public-apis/public-apis/pull/4281,,,
public-apis/public-apis,4280,Add SageMaker API to Machine Learning,closed,,2025-05-13T10:06:29Z,2025-05-13T10:06:52Z,zpzzz618,https://github.com/public-apis/public-apis/pull/4280,,,
public-apis/public-apis,4279,Add BigML API,closed,,2025-05-13T09:50:44Z,2025-05-13T10:04:41Z,zpzzz618,https://github.com/public-apis/public-apis/pull/4279,,,
public-apis/public-apis,4135,Update README.md,closed,,2025-02-06T16:10:44Z,2025-05-12T09:42:34Z,MakarMS,https://github.com/public-apis/public-apis/pull/4135,,,
public-apis/public-apis,4267,Adding Cache.horse to the directory,closed,,2025-05-04T09:14:04Z,2025-05-05T04:40:22Z,mtimofiiv,https://github.com/public-apis/public-apis/pull/4267,,,
public-apis/public-apis,3273,Add Board Game Atlas API,closed,,2022-08-19T11:40:34Z,2025-05-01T21:40:50Z,andre-j3sus,https://github.com/public-apis/public-apis/pull/3273,,,
public-apis/public-apis,4264,Create python-app.yml,closed,,2025-05-01T14:35:15Z,2025-05-01T14:37:11Z,MutentMan,https://github.com/public-apis/public-apis/pull/4264,,,
public-apis/public-apis,4260,Add openai api,closed,,2025-04-29T16:26:10Z,2025-04-29T16:50:19Z,Arash-Khajavi,https://github.com/public-apis/public-apis/pull/4260,,,
public-apis/public-apis,4259,Add openai api,closed,,2025-04-29T16:17:20Z,2025-04-29T16:19:08Z,Arash-Khajavi,https://github.com/public-apis/public-apis/pull/4259,,,
public-apis/public-apis,4222,Add link to T&Cs/usage policy,closed,,2025-03-30T01:45:27Z,2025-04-29T05:59:46Z,LalitNarayanYadav,https://github.com/public-apis/public-apis/pull/4222,,,
public-apis/public-apis,4257,Add openai api,closed,,2025-04-28T21:44:35Z,2025-04-28T21:48:57Z,Arash-Khajavi,https://github.com/public-apis/public-apis/pull/4257,,,
public-apis/public-apis,4256,Add openai api,closed,,2025-04-28T18:39:49Z,2025-04-28T21:36:45Z,Arash-Khajavi,https://github.com/public-apis/public-apis/pull/4256,,,
public-apis/public-apis,4241,Update README.md,closed,,2025-04-19T23:54:53Z,2025-04-20T00:05:49Z,ghost,https://github.com/public-apis/public-apis/pull/4241,,,
public-apis/public-apis,4007,Add dBook API,closed,,2024-09-30T09:08:18Z,2025-04-19T12:27:37Z,casual-user-asm,https://github.com/public-apis/public-apis/pull/4007,,,
public-apis/public-apis,4232,"Added IP2WHOIS Hosted Domain API and Domain WHOIS API, IP2Location.io IP Geolocation API",closed,,2025-04-11T02:30:15Z,2025-04-15T07:44:06Z,ip2whois,https://github.com/public-apis/public-apis/pull/4232,,,
public-apis/public-apis,3957,Spelling fix in README,closed,,2024-08-01T07:39:52Z,2025-04-07T15:31:21Z,RyanLee355,https://github.com/public-apis/public-apis/pull/3957,,,
public-apis/public-apis,4176,Added Pokemon3D API to Games & Comics section,closed,,2025-03-12T13:04:54Z,2025-04-07T13:51:43Z,Sudhanshu-Ambastha,https://github.com/public-apis/public-apis/pull/4176,,,
public-apis/public-apis,4225,My branch,closed,,2025-04-01T05:42:04Z,2025-04-02T06:42:36Z,ucheobioma,https://github.com/public-apis/public-apis/pull/4225,,,
public-apis/public-apis,4224,testing forking,closed,,2025-04-01T05:31:42Z,2025-04-01T05:39:53Z,ucheobioma,https://github.com/public-apis/public-apis/pull/4224,,,
public-apis/public-apis,4218,Mejora: Actualice el README,closed,,2025-03-28T15:29:01Z,2025-03-28T15:29:53Z,Diego271-alt,https://github.com/public-apis/public-apis/pull/4218,,,
public-apis/public-apis,4215,Test open PR with changes,closed,,2025-03-26T15:24:49Z,2025-03-26T15:28:10Z,tungmai-agilityio,https://github.com/public-apis/public-apis/pull/4215,,,
public-apis/public-apis,4213,new line add ,closed,,2025-03-26T11:38:30Z,2025-03-26T11:42:07Z,Kunal-jangra03,https://github.com/public-apis/public-apis/pull/4213,,,
public-apis/public-apis,4208,Added a greeting message to README.md,closed,,2025-03-25T15:32:57Z,2025-03-25T15:33:15Z,sairudraksh,https://github.com/public-apis/public-apis/pull/4208,,,
public-apis/public-apis,4206,Create .gitignoredaa,closed,,2025-03-25T05:24:29Z,2025-03-25T05:24:42Z,shreyabehl,https://github.com/public-apis/public-apis/pull/4206,,,
public-apis/public-apis,4205,New branch,closed,,2025-03-25T05:08:16Z,2025-03-25T05:08:52Z,shreyabehl,https://github.com/public-apis/public-apis/pull/4205,,,
public-apis/public-apis,3487,add peoplegenerator api to list,closed,,2023-04-03T11:31:59Z,2025-03-24T08:58:23Z,ltmerletti,https://github.com/public-apis/public-apis/pull/3487,,,
public-apis/public-apis,4186,Added NSFW AI Convo to README,closed,,2025-03-14T17:11:22Z,2025-03-20T03:52:57Z,cmelo1,https://github.com/public-apis/public-apis/pull/4186,,,
public-apis/public-apis,4195,improving the documentation with some details,closed,,2025-03-18T03:11:39Z,2025-03-20T00:29:42Z,caioreis29974,https://github.com/public-apis/public-apis/pull/4195,,,
public-apis/public-apis,4114,Add quoterism.com,closed,,2025-01-16T15:02:44Z,2025-03-18T14:10:53Z,fisenkodv,https://github.com/public-apis/public-apis/pull/4114,,,
public-apis/public-apis,4196,Update README.md,closed,,2025-03-18T09:06:41Z,2025-03-18T09:09:22Z,northsia,https://github.com/public-apis/public-apis/pull/4196,,,
public-apis/public-apis,4103,Remove Forismatic API,closed,,2025-01-03T17:00:58Z,2025-03-17T11:51:59Z,vaibhav-madan-20,https://github.com/public-apis/public-apis/pull/4103,,,
public-apis/public-apis,4185,Added NSFW AI to Entertainment,closed,,2025-03-14T17:03:54Z,2025-03-14T17:05:29Z,cmelo1,https://github.com/public-apis/public-apis/pull/4185,,,
public-apis/public-apis,4174,Kritsana ,closed,,2025-03-11T19:15:46Z,2025-03-14T04:59:47Z,Kritsana69,https://github.com/public-apis/public-apis/pull/4174,,,
public-apis/public-apis,4136,Update README.md,closed,,2025-02-08T16:15:51Z,2025-03-13T16:09:36Z,JorgeSTJordao,https://github.com/public-apis/public-apis/pull/4136,,,
public-apis/public-apis,3807,Update README.md: AnonFiles was deleted due to the shutdown,closed,,2024-03-17T10:36:34Z,2025-03-10T12:52:23Z,twizco,https://github.com/public-apis/public-apis/pull/3807,,,
public-apis/public-apis,4168,Yolo,closed,,2025-03-10T11:34:25Z,2025-03-10T11:36:17Z,amfeeque,https://github.com/public-apis/public-apis/pull/4168,,,
public-apis/public-apis,194,Removes extra Health table,closed,2016-06-30T13:53:00Z,2016-06-30T13:52:03Z,2016-06-30T13:53:00Z,Rchristiani,https://github.com/public-apis/public-apis/pull/194,,,
public-apis/public-apis,3102,Add PRC Exam Schedule to Government,closed,2022-03-16T04:29:32Z,2022-03-16T00:29:34Z,2022-03-16T04:29:32Z,zopagaduanjr,https://github.com/public-apis/public-apis/pull/3102,,,
public-apis/public-apis,4154,Posodobljen README z dodatno vrstico,closed,,2025-02-23T17:12:00Z,2025-02-23T17:14:04Z,KrEnModel,https://github.com/public-apis/public-apis/pull/4154,,,
public-apis/public-apis,4032,Update https://geocode.xyz it does now require an api key. ,closed,,2024-10-16T22:24:38Z,2025-02-22T04:14:05Z,samumdu,https://github.com/public-apis/public-apis/pull/4032,,,
public-apis/public-apis,1,Add categories and apis,closed,2016-03-21T02:22:14Z,2016-03-21T01:02:35Z,2016-03-21T02:22:14Z,Rchristiani,https://github.com/public-apis/public-apis/pull/1,,,
public-apis/public-apis,6,Added RandomUser API,closed,2016-03-21T09:53:57Z,2016-03-21T08:14:30Z,2016-03-21T09:53:57Z,lgraubner,https://github.com/public-apis/public-apis/pull/6,,,
public-apis/public-apis,4042,Studio Ghibli API link updated,closed,,2024-10-25T17:17:29Z,2025-02-17T20:30:45Z,andrew-field,https://github.com/public-apis/public-apis/pull/4042,,,
public-apis/public-apis,3926,Updated README.md to include the PRH Enhanced API,closed,,2024-07-11T05:43:33Z,2025-02-17T01:14:26Z,The-Wolfson,https://github.com/public-apis/public-apis/pull/3926,,,
public-apis/public-apis,4144,Add Openverse API to Photography section,closed,,2025-02-15T11:05:51Z,2025-02-15T11:12:30Z,heyitspratik,https://github.com/public-apis/public-apis/pull/4144,,,
TheAlgorithms/Python,13392,"Enhance Library Sort: key/reverse, gap rebalancing, docs",closed,,2025-10-09T19:16:52Z,2025-10-09T19:16:57Z,leo-soumyajit,https://github.com/TheAlgorithms/Python/pull/13392,,,
TheAlgorithms/Python,13387,Addition of RMSE LOSS FUNCTION,closed,,2025-10-09T18:49:09Z,2025-10-09T19:03:37Z,Addyk-24,https://github.com/TheAlgorithms/Python/pull/13387,,,
TheAlgorithms/Python,13389,Add rmse logcosh loss 13379,closed,,2025-10-09T19:00:27Z,2025-10-09T19:00:32Z,Gurdeepsingh-10,https://github.com/TheAlgorithms/Python/pull/13389,,,
TheAlgorithms/Python,13388,Add RMSE and Log-Cosh loss functions for the problem #13379,closed,,2025-10-09T18:50:57Z,2025-10-09T18:51:01Z,Gurdeepsingh-10,https://github.com/TheAlgorithms/Python/pull/13388,,,
TheAlgorithms/Python,13386,Feature/rmse log cosh,closed,,2025-10-09T18:47:18Z,2025-10-09T18:47:53Z,Addyk-24,https://github.com/TheAlgorithms/Python/pull/13386,,,
TheAlgorithms/Python,13382,Addition of RMSE and Log-Cosh loss function,closed,,2025-10-09T18:03:04Z,2025-10-09T18:40:57Z,Addyk-24,https://github.com/TheAlgorithms/Python/pull/13382,,,
TheAlgorithms/Python,13384,Created image_annotate.py,closed,,2025-10-09T18:24:47Z,2025-10-09T18:24:52Z,Ifeanyi55,https://github.com/TheAlgorithms/Python/pull/13384,,,
TheAlgorithms/Python,13383,Add Trapping Rain Water solution in arrays,closed,,2025-10-09T18:13:21Z,2025-10-09T18:13:25Z,leo-soumyajit,https://github.com/TheAlgorithms/Python/pull/13383,,,
TheAlgorithms/Python,13381,Addition of RMSE and Log-Cosh loss function,closed,,2025-10-09T17:51:49Z,2025-10-09T18:01:31Z,Addyk-24,https://github.com/TheAlgorithms/Python/pull/13381,,,
TheAlgorithms/Python,13380,Feature/rmse log cosh loss function,closed,,2025-10-09T17:31:10Z,2025-10-09T17:47:49Z,Addyk-24,https://github.com/TheAlgorithms/Python/pull/13380,,,
TheAlgorithms/Python,13377,Add Reservoir Sampling algorithm for random selection from data streams,closed,,2025-10-09T17:05:49Z,2025-10-09T17:05:54Z,Kishara98,https://github.com/TheAlgorithms/Python/pull/13377,,,
TheAlgorithms/Python,13374,Add Coin Change algorithm using dynamic programming,closed,,2025-10-09T14:51:11Z,2025-10-09T15:25:48Z,MJ-thunder,https://github.com/TheAlgorithms/Python/pull/13374,,,
TheAlgorithms/Python,13375,Wronskian for second order differential equations,closed,,2025-10-09T15:47:09Z,2025-10-09T15:49:38Z,Venkat11Thadi,https://github.com/TheAlgorithms/Python/pull/13375,,,
TheAlgorithms/Python,13368,Created set_matrix_zeroes.py,closed,,2025-10-09T10:45:03Z,2025-10-09T10:54:12Z,suhanikundu,https://github.com/TheAlgorithms/Python/pull/13368,,,
TheAlgorithms/Python,12378,Implement genetic algorithm for optimizing continuous functions,closed,,2024-11-15T08:54:49Z,2025-10-09T10:45:18Z,UTSAVS26,https://github.com/TheAlgorithms/Python/pull/12378,,,
TheAlgorithms/Python,13366,Return valid IP Addresses,closed,,2025-10-09T10:18:29Z,2025-10-09T10:32:33Z,zirea3l,https://github.com/TheAlgorithms/Python/pull/13366,,,
TheAlgorithms/Python,13365,Give Valid IP Addresses,closed,,2025-10-09T10:14:18Z,2025-10-09T10:14:23Z,zirea3l,https://github.com/TheAlgorithms/Python/pull/13365,,,
TheAlgorithms/Python,13362,added script demonstrates the implementation of the Sigmoid function.,closed,,2025-10-09T09:59:55Z,2025-10-09T10:00:01Z,Mathasuriya-infy,https://github.com/TheAlgorithms/Python/pull/13362,,,
TheAlgorithms/Python,13359,[FEAT] Add motion detection script using OpenCV #13358,closed,,2025-10-09T05:47:12Z,2025-10-09T05:50:06Z,AryanDhanuka10,https://github.com/TheAlgorithms/Python/pull/13359,,,
TheAlgorithms/Python,13253,Create flash_sort.py,closed,,2025-10-06T07:54:52Z,2025-10-09T01:51:33Z,morgen-code,https://github.com/TheAlgorithms/Python/pull/13253,,,
TheAlgorithms/Python,13356,Add eletric field of of a point object algorithm,closed,,2025-10-08T21:00:03Z,2025-10-08T21:00:08Z,ViniViniAntunes,https://github.com/TheAlgorithms/Python/pull/13356,,,
TheAlgorithms/Python,13353,"Add 4 Machine Learning Algorithms: Decision Tree Pruning, Logistic Regression, Naive Bayes, and PCA",closed,,2025-10-08T19:50:44Z,2025-10-08T20:09:02Z,omsherikar,https://github.com/TheAlgorithms/Python/pull/13353,,,
TheAlgorithms/Python,13352,"Add 4 Machine Learning Algorithms: Decision Tree Pruning, Logistic Regression, Naive Bayes, and PCA",closed,,2025-10-08T19:41:03Z,2025-10-08T19:49:29Z,omsherikar,https://github.com/TheAlgorithms/Python/pull/13352,,,
TheAlgorithms/Python,13350,"Add 4 Machine Learning Algorithms: Decision Tree Pruning, Logistic Regression, Naive Bayes, and PCA",closed,,2025-10-08T18:47:17Z,2025-10-08T19:39:35Z,omsherikar,https://github.com/TheAlgorithms/Python/pull/13350,,,
TheAlgorithms/Python,13348,Knapsack,closed,,2025-10-08T18:23:01Z,2025-10-08T18:25:39Z,Supriyasus,https://github.com/TheAlgorithms/Python/pull/13348,,,
TheAlgorithms/Python,13347,Created image_annotation.py,closed,,2025-10-08T17:30:17Z,2025-10-08T17:30:23Z,Ifeanyi55,https://github.com/TheAlgorithms/Python/pull/13347,,,
TheAlgorithms/Python,13344,added algo of Max and Min elements,closed,,2025-10-08T16:42:22Z,2025-10-08T16:46:33Z,jenyyy4,https://github.com/TheAlgorithms/Python/pull/13344,,,
TheAlgorithms/Python,13266,Feature/vini antunes/first law of thermodynamics,closed,,2025-10-06T14:30:25Z,2025-10-08T15:37:07Z,ViniViniAntunes,https://github.com/TheAlgorithms/Python/pull/13266,,,
TheAlgorithms/Python,13196,Add magnetic_flux.py implementation,closed,,2025-10-04T22:00:14Z,2025-10-08T15:23:41Z,ViniViniAntunes,https://github.com/TheAlgorithms/Python/pull/13196,,,
TheAlgorithms/Python,13336,added rotate_array.py,closed,2025-10-08T12:11:28Z,2025-10-07T21:35:19Z,2025-10-08T12:11:28Z,jenyyy4,https://github.com/TheAlgorithms/Python/pull/13336,,,
TheAlgorithms/Python,13338,Biot-savart-law,closed,,2025-10-08T09:40:55Z,2025-10-08T09:41:00Z,amankumar100,https://github.com/TheAlgorithms/Python/pull/13338,,,
TheAlgorithms/Python,13335,Bump astral-sh/setup-uv from 6 to 7,closed,2025-10-08T05:41:20Z,2025-10-07T21:11:07Z,2025-10-08T05:41:20Z,dependabot[bot],https://github.com/TheAlgorithms/Python/pull/13335,,,
TheAlgorithms/Python,13333,feat: add Vision Transformer (ViT) implementation for image classification,closed,,2025-10-07T20:45:15Z,2025-10-07T20:45:19Z,devvratpathak,https://github.com/TheAlgorithms/Python/pull/13333,,,
TheAlgorithms/Python,13332,feat: add Vision Transformer (ViT) implementation for image classification,closed,,2025-10-07T20:17:27Z,2025-10-07T20:17:32Z,devvratpathak,https://github.com/TheAlgorithms/Python/pull/13332,,,
TheAlgorithms/Python,13291,rearranging fruit is an example of greedy algorithm,closed,,2025-10-06T19:13:07Z,2025-10-07T18:22:15Z,Drag0nop,https://github.com/TheAlgorithms/Python/pull/13291,,,
TheAlgorithms/Python,13319,rearranging fruits,closed,,2025-10-07T13:29:50Z,2025-10-07T17:21:19Z,Drag0nop,https://github.com/TheAlgorithms/Python/pull/13319,,,
TheAlgorithms/Python,13254,"Add Caesar Cipher algorithm (Python, beginner-friendly)",closed,,2025-10-06T09:14:10Z,2025-10-07T16:31:59Z,Iswarya952,https://github.com/TheAlgorithms/Python/pull/13254,,,
TheAlgorithms/Python,13245,Search in rotated sorted array,closed,,2025-10-05T21:20:25Z,2025-10-07T16:23:43Z,Tarannum9623,https://github.com/TheAlgorithms/Python/pull/13245,,,
TheAlgorithms/Python,13240,Added algorithm for searching in a rotated sorted array,closed,,2025-10-05T20:10:56Z,2025-10-07T16:23:42Z,Tarannum9623,https://github.com/TheAlgorithms/Python/pull/13240,,,
